index,type,name,resident,streamed,parentStack
1869,xanim,am_t6_fal_osw_idle,1856,0,|t6_fal_osw|weapon|zone_source/zm_mod.zone|csv
1870,xanim,am_t6_fal_osw_fire,2536,0,|t6_fal_osw|weapon|zone_source/zm_mod.zone|csv
1871,xanim,am_t6_fal_osw_reload,19226,0,|t6_fal_osw|weapon|zone_source/zm_mod.zone|csv
1872,xanim,am_t6_fal_osw_reload_empty,24207,0,|t6_fal_osw|weapon|zone_source/zm_mod.zone|csv
1873,xanim,am_t6_fal_osw_pullout,6308,0,|t6_fal_osw|weapon|zone_source/zm_mod.zone|csv
1874,xanim,am_t6_fal_osw_first_raise,12819,0,|t6_fal_osw|weapon|zone_source/zm_mod.zone|csv
1875,xanim,am_t6_fal_osw_putaway,5478,0,|t6_fal_osw|weapon|zone_source/zm_mod.zone|csv
1876,xanim,am_t6_fal_osw_sprint_in,3468,0,|t6_fal_osw|weapon|zone_source/zm_mod.zone|csv
1877,xanim,am_t6_fal_osw_sprint_loop,4503,0,|t6_fal_osw|weapon|zone_source/zm_mod.zone|csv
1878,xanim,am_t6_fal_osw_sprint_out,3465,0,|t6_fal_osw|weapon|zone_source/zm_mod.zone|csv
1879,xanim,am_t6_fal_osw_crawl_in,3773,0,|t6_fal_osw|weapon|zone_source/zm_mod.zone|csv
1880,xanim,am_t6_fal_osw_crawl_forward,5850,0,|t6_fal_osw|weapon|zone_source/zm_mod.zone|csv
1881,xanim,am_t6_fal_osw_crawl_back,5851,0,|t6_fal_osw|weapon|zone_source/zm_mod.zone|csv
1882,xanim,am_t6_fal_osw_crawl_right,5663,0,|t6_fal_osw|weapon|zone_source/zm_mod.zone|csv
1883,xanim,am_t6_fal_osw_crawl_left,6175,0,|t6_fal_osw|weapon|zone_source/zm_mod.zone|csv
1884,xanim,am_t6_fal_osw_crawl_out,3254,0,|t6_fal_osw|weapon|zone_source/zm_mod.zone|csv
1885,xanim,am_t6_fal_osw_ads_fire,2452,0,|t6_fal_osw|weapon|zone_source/zm_mod.zone|csv
1886,xanim,am_t6_fal_osw_slide_in,3589,0,|t6_fal_osw|weapon|zone_source/zm_mod.zone|csv
1887,xanim,am_t6_fal_osw_slide_air_in,3272,0,|t6_fal_osw|weapon|zone_source/zm_mod.zone|csv
1888,xanim,am_t6_fal_osw_slide_loop,1955,0,|t6_fal_osw|weapon|zone_source/zm_mod.zone|csv
1889,xanim,am_t6_fal_osw_slide_out,3051,0,|t6_fal_osw|weapon|zone_source/zm_mod.zone|csv
1890,xanim,am_t6_fal_osw_ads_up,200,0,|t6_fal_osw_launcher_zm|weapon|zone_source/zm_mod.zone|csv
1891,xanim,am_t6_fal_osw_ads_down,217,0,|t6_fal_osw_launcher_zm|weapon|zone_source/zm_mod.zone|csv
1892,weapon,t6_fal_osw,7752,0,|zone_source/zm_mod.zone|csv
1893,image,i_t6_attach_gl_m320_o,278,223160,|mc/mtl_t6_attach_gl_m320|material|wm_t6_m320|xmodel|t6_scarh_launcher_zm|weapon|zone_source/zm_mod.zone|csv
1894,image,i_t6_attach_gl_m320_n,286,371384,|mc/mtl_t6_attach_gl_m320|material|wm_t6_m320|xmodel|t6_scarh_launcher_zm|weapon|zone_source/zm_mod.zone|csv
1895,image,i_t6_attach_gl_m320_g,270,218440,|mc/mtl_t6_attach_gl_m320|material|wm_t6_m320|xmodel|t6_scarh_launcher_zm|weapon|zone_source/zm_mod.zone|csv
1896,image,i_t6_attach_gl_m320_c,286,371384,|mc/mtl_t6_attach_gl_m320|material|wm_t6_m320|xmodel|t6_scarh_launcher_zm|weapon|zone_source/zm_mod.zone|csv
1897,image,i_t6_attach_gl_m320_s,270,218440,|mc/mtl_t6_attach_gl_m320|material|wm_t6_m320|xmodel|t6_scarh_launcher_zm|weapon|zone_source/zm_mod.zone|csv
1898,material,mc/mtl_t6_attach_gl_m320,1130,0,|wm_t6_m320|xmodel|t6_scarh_launcher_zm|weapon|zone_source/zm_mod.zone|csv
1899,image,i_t6_attach_gl_ammo_o,286,43696,|mc/mtl_t6_attach_gl_ammo|material|vm_t6_m16a1_m203|xmodel|t6_m16a1_launcher_zm|weapon|zone_source/zm_mod.zone|csv
1900,image,i_t6_attach_gl_ammo_n,294,87400,|mc/mtl_t6_attach_gl_ammo|material|vm_t6_m16a1_m203|xmodel|t6_m16a1_launcher_zm|weapon|zone_source/zm_mod.zone|csv
1901,image,i_t6_attach_gl_ammo_g,262,43672,|mc/mtl_t6_attach_gl_ammo|material|vm_t6_m16a1_m203|xmodel|t6_m16a1_launcher_zm|weapon|zone_source/zm_mod.zone|csv
1902,image,i_t6_attach_gl_ammo_c,294,87400,|mc/mtl_t6_attach_gl_ammo|material|vm_t6_m16a1_m203|xmodel|t6_m16a1_launcher_zm|weapon|zone_source/zm_mod.zone|csv
1903,image,i_t6_attach_gl_ammo_s,262,43672,|mc/mtl_t6_attach_gl_ammo|material|vm_t6_m16a1_m203|xmodel|t6_m16a1_launcher_zm|weapon|zone_source/zm_mod.zone|csv
1904,material,mc/mtl_t6_attach_gl_ammo,1138,0,|vm_t6_m16a1_m203|xmodel|t6_m16a1_launcher_zm|weapon|zone_source/zm_mod.zone|csv
1905,xmodelmesh,vm_t6_m320b73aea9c,360,58696,|vm_t6_m320|xmodel|t6_scarh_launcher_zm|weapon|zone_source/zm_mod.zone|csv
1906,xmodel,vm_t6_m320,464,0,|t6_scarh_launcher_zm|weapon|zone_source/zm_mod.zone|csv
1907,xmodelmesh,wm_t6_m32032fadb7e,224,17008,|wm_t6_m320|xmodel|t6_scarh_launcher_zm|weapon|zone_source/zm_mod.zone|csv
1908,xmodel,wm_t6_m320,236,0,|t6_scarh_launcher_zm|weapon|zone_source/zm_mod.zone|csv
1909,weaponcamo,t6_camo_fal_osw_table,78508,0,|t6_fal_osw_launcher_zm|weapon|zone_source/zm_mod.zone|csv
1910,xanim,am_t6_fal_osw_gl_idle,1540,0,|t6_fal_osw_up_zm|weapon|zone_source/zm_mod.zone|csv
1911,xanim,am_t6_fal_osw_gl_fire,2279,0,|t6_fal_osw_up_zm|weapon|zone_source/zm_mod.zone|csv
1912,xanim,am_t6_fal_osw_gl_reload,18710,0,|t6_fal_osw_up_zm|weapon|zone_source/zm_mod.zone|csv
1913,xanim,am_t6_fal_osw_gl_reload_empty,23639,0,|t6_fal_osw_up_zm|weapon|zone_source/zm_mod.zone|csv
1914,xanim,am_t6_fal_osw_gl_pullout,5806,0,|t6_fal_osw_up_zm|weapon|zone_source/zm_mod.zone|csv
1915,xanim,am_t6_fal_osw_gl_first_raise,12260,0,|t6_fal_osw_up_zm|weapon|zone_source/zm_mod.zone|csv
1916,xanim,am_t6_fal_osw_gl_putaway,5209,0,|t6_fal_osw_up_zm|weapon|zone_source/zm_mod.zone|csv
1917,xanim,am_t6_fal_osw_out_gl,5807,0,|t6_fal_osw_up_zm|weapon|zone_source/zm_mod.zone|csv
1918,xanim,am_t6_fal_osw_to_gl,5813,0,|t6_fal_osw_up_zm|weapon|zone_source/zm_mod.zone|csv
1919,xanim,am_t6_fal_osw_gl_sprint_in,3534,0,|t6_fal_osw_up_zm|weapon|zone_source/zm_mod.zone|csv
1920,xanim,am_t6_fal_osw_gl_sprint_loop,5017,0,|t6_fal_osw_up_zm|weapon|zone_source/zm_mod.zone|csv
1921,xanim,am_t6_fal_osw_gl_sprint_out,3499,0,|t6_fal_osw_up_zm|weapon|zone_source/zm_mod.zone|csv
1922,xanim,am_t6_fal_osw_gl_crawl_in,3786,0,|t6_fal_osw_up_zm|weapon|zone_source/zm_mod.zone|csv
1923,xanim,am_t6_fal_osw_gl_crawl_forward,5905,0,|t6_fal_osw_up_zm|weapon|zone_source/zm_mod.zone|csv
1924,xanim,am_t6_fal_osw_gl_crawl_back,5882,0,|t6_fal_osw_up_zm|weapon|zone_source/zm_mod.zone|csv
1925,xanim,am_t6_fal_osw_gl_crawl_right,5787,0,|t6_fal_osw_up_zm|weapon|zone_source/zm_mod.zone|csv
1926,xanim,am_t6_fal_osw_gl_crawl_left,6046,0,|t6_fal_osw_up_zm|weapon|zone_source/zm_mod.zone|csv
1927,xanim,am_t6_fal_osw_gl_crawl_out,3564,0,|t6_fal_osw_up_zm|weapon|zone_source/zm_mod.zone|csv
1928,xanim,am_t6_fal_osw_gl_ads_fire,2137,0,|t6_fal_osw_up_zm|weapon|zone_source/zm_mod.zone|csv
1929,xanim,am_t6_fal_osw_gl_slide_in,3447,0,|t6_fal_osw_up_zm|weapon|zone_source/zm_mod.zone|csv
1930,xanim,am_t6_fal_osw_gl_slide_air_in,3137,0,|t6_fal_osw_up_zm|weapon|zone_source/zm_mod.zone|csv
1931,xanim,am_t6_fal_osw_gl_slide_loop,1863,0,|t6_fal_osw_up_zm|weapon|zone_source/zm_mod.zone|csv
1932,xanim,am_t6_fal_osw_gl_slide_out,3269,0,|t6_fal_osw_up_zm|weapon|zone_source/zm_mod.zone|csv
1933,weapon,t6_fal_osw_up_zm,8024,0,|zone_source/zm_mod.zone|csv
1934,fx,weapon/fx_muz_rocket_xm_1p,28,0,|t6_war_machine|weapon|zone_source/zm_mod.zone|csv
1935,fx,weapon/fx_muz_rocket_xm_3p,28,0,|t6_war_machine|weapon|zone_source/zm_mod.zone|csv
1936,xmodelmesh,wm_t6_gl_grenade97be465a,3600,0,|wm_t6_gl_grenade|xmodel|t6_war_machine_up|weapon|zone_source/zm_mod.zone|csv
1937,xmodel,wm_t6_gl_grenade,244,0,|t6_war_machine_up|weapon|zone_source/zm_mod.zone|csv
1938,fx,weapon/fx_trail_grenade,25,0,|t6_war_machine_up|weapon|zone_source/zm_mod.zone|csv
1939,xanim,am_t6_fal_osw_in_gl_idle,1355,0,|t6_fal_osw_launcher_zm|weapon|zone_source/zm_mod.zone|csv
1940,xanim,am_t6_fal_osw_in_gl_fire,2786,0,|t6_fal_osw_launcher_zm|weapon|zone_source/zm_mod.zone|csv
1941,xanim,am_t6_fal_osw_in_gl_reload,24206,0,|t6_fal_osw_launcher_zm|weapon|zone_source/zm_mod.zone|csv
1942,xanim,am_t6_fal_osw_in_gl_pullout,6722,0,|t6_fal_osw_launcher_zm|weapon|zone_source/zm_mod.zone|csv
1943,xanim,am_t6_fal_osw_in_gl_putaway,6001,0,|t6_fal_osw_launcher_zm|weapon|zone_source/zm_mod.zone|csv
1944,xanim,am_t6_fal_osw_in_gl_sprint_in,3766,0,|t6_fal_osw_launcher_zm|weapon|zone_source/zm_mod.zone|csv
1945,xanim,am_t6_fal_osw_in_gl_sprint_loop,4689,0,|t6_fal_osw_launcher_zm|weapon|zone_source/zm_mod.zone|csv
1946,xanim,am_t6_fal_osw_in_gl_sprint_out,3755,0,|t6_fal_osw_launcher_zm|weapon|zone_source/zm_mod.zone|csv
1947,xanim,am_t6_fal_osw_in_gl_crawl_in,3750,0,|t6_fal_osw_launcher_zm|weapon|zone_source/zm_mod.zone|csv
1948,xanim,am_t6_fal_osw_in_gl_crawl_forward,5924,0,|t6_fal_osw_launcher_zm|weapon|zone_source/zm_mod.zone|csv
1949,xanim,am_t6_fal_osw_in_gl_crawl_back,5911,0,|t6_fal_osw_launcher_zm|weapon|zone_source/zm_mod.zone|csv
1950,xanim,am_t6_fal_osw_in_gl_crawl_right,5803,0,|t6_fal_osw_launcher_zm|weapon|zone_source/zm_mod.zone|csv
1951,xanim,am_t6_fal_osw_in_gl_crawl_left,6058,0,|t6_fal_osw_launcher_zm|weapon|zone_source/zm_mod.zone|csv
1952,xanim,am_t6_fal_osw_in_gl_crawl_out,3508,0,|t6_fal_osw_launcher_zm|weapon|zone_source/zm_mod.zone|csv
1953,xanim,am_t6_fal_osw_in_gl_slide_in,3747,0,|t6_fal_osw_launcher_zm|weapon|zone_source/zm_mod.zone|csv
1954,xanim,am_t6_fal_osw_in_gl_slide_air_in,3314,0,|t6_fal_osw_launcher_zm|weapon|zone_source/zm_mod.zone|csv
1955,xanim,am_t6_fal_osw_in_gl_slide_loop,2061,0,|t6_fal_osw_launcher_zm|weapon|zone_source/zm_mod.zone|csv
1956,xanim,am_t6_fal_osw_in_gl_slide_out,3492,0,|t6_fal_osw_launcher_zm|weapon|zone_source/zm_mod.zone|csv
1957,image,reticle_pineapplegun,22,0,|t6_war_machine_up|weapon|zone_source/zm_mod.zone|csv
1958,weapon,t6_fal_osw_launcher_zm,7989,0,|zone_source/zm_mod.zone|csv
1959,image,i_t6_wpn_launch_stinger_o,226,208280,|mc/mtl_t6_wpn_launch_stinger|material|t6_camo_stinger_table|weaponcamo|t6_stinger_up|weapon|zone_source/zm_mod.zone|csv
1960,image,i_t6_wpn_launch_stinger_n,290,1419960,|mc/mtl_t6_wpn_launch_stinger|material|t6_camo_stinger_table|weaponcamo|t6_stinger_up|weapon|zone_source/zm_mod.zone|csv
1961,image,i_t6_wpn_launch_stinger_g,274,742728,|mc/mtl_t6_wpn_launch_stinger|material|t6_camo_stinger_table|weaponcamo|t6_stinger_up|weapon|zone_source/zm_mod.zone|csv
1962,image,i_t6_wpn_launch_stinger_r,282,720896,|t6_camo_stinger_table|weaponcamo|t6_stinger_up|weapon|zone_source/zm_mod.zone|csv
1963,image,i_t6_wpn_launch_stinger_c,290,1419960,|mc/mtl_t6_wpn_launch_stinger|material|t6_camo_stinger_table|weaponcamo|t6_stinger_up|weapon|zone_source/zm_mod.zone|csv
1964,image,i_t6_wpn_launch_stinger_s,274,742728,|mc/mtl_t6_wpn_launch_stinger|material|t6_camo_stinger_table|weaponcamo|t6_stinger_up|weapon|zone_source/zm_mod.zone|csv
1965,material,mc/mtl_t6_wpn_launch_stinger,1132,0,|t6_camo_stinger_table|weaponcamo|t6_stinger_up|weapon|zone_source/zm_mod.zone|csv
1966,image,i_t6_wpn_launch_stinger_glass_g,5760,0,|mc/mtl_t6_wpn_launch_stinger_glass|material|wm_t6_stinger|xmodel|t6_stinger_up|weapon|zone_source/zm_mod.zone|csv
1967,image,i_t6_wpn_launch_stinger_glass_c,11144,0,|mc/mtl_t6_wpn_launch_stinger_glass|material|wm_t6_stinger|xmodel|t6_stinger_up|weapon|zone_source/zm_mod.zone|csv
1968,image,i_t6_wpn_launch_stinger_glass_s,5560,0,|mc/mtl_t6_wpn_launch_stinger_glass|material|wm_t6_stinger|xmodel|t6_stinger_up|weapon|zone_source/zm_mod.zone|csv
1969,material,mc/mtl_t6_wpn_launch_stinger_glass,968,0,|wm_t6_stinger|xmodel|t6_stinger_up|weapon|zone_source/zm_mod.zone|csv
1970,image,i_t6_wpn_launch_rpg7_camo_o,188,196608,|mc/mtl_t6_wpn_launch_rpg7_camo|material|wm_t6_launcher_rocket|xmodel|t6_rpg_up|weapon|zone_source/zm_mod.zone|csv
1971,image,i_t6_wpn_launch_rpg7_camo_n,292,1419960,|mc/mtl_t6_wpn_launch_rpg7_camo|material|wm_t6_launcher_rocket|xmodel|t6_rpg_up|weapon|zone_source/zm_mod.zone|csv
1972,image,i_t6_wpn_launch_rpg7_camo_g,276,742728,|mc/mtl_t6_wpn_launch_rpg7_camo|material|wm_t6_launcher_rocket|xmodel|t6_rpg_up|weapon|zone_source/zm_mod.zone|csv
1973,image,i_t6_wpn_launch_rpg7_camo_r,284,720896,|mc/mtl_t6_wpn_launch_rpg7_camo|material|wm_t6_launcher_rocket|xmodel|t6_rpg_up|weapon|zone_source/zm_mod.zone|csv
1974,image,i_t6_wpn_launch_rpg7_camo_c,292,1419960,|mc/mtl_t6_wpn_launch_rpg7_camo|material|wm_t6_launcher_rocket|xmodel|t6_rpg_up|weapon|zone_source/zm_mod.zone|csv
1975,image,i_t6_wpn_launch_rpg7_camo_s,276,742728,|mc/mtl_t6_wpn_launch_rpg7_camo|material|wm_t6_launcher_rocket|xmodel|t6_rpg_up|weapon|zone_source/zm_mod.zone|csv
1976,material,mc/mtl_t6_wpn_launch_rpg7_camo,1120,0,|wm_t6_launcher_rocket|xmodel|t6_rpg_up|weapon|zone_source/zm_mod.zone|csv
1977,xmodelmesh,vm_t6_stinger75b3b201,456,194296,|vm_t6_stinger|xmodel|t6_stinger_up|weapon|zone_source/zm_mod.zone|csv
1978,xmodel,vm_t6_stinger,460,0,|t6_stinger_up|weapon|zone_source/zm_mod.zone|csv
1979,xmodelmesh,wm_t6_stinger4b4a26d4,336,45344,|wm_t6_stinger|xmodel|t6_stinger_up|weapon|zone_source/zm_mod.zone|csv
1980,xmodel,wm_t6_stinger,252,0,|t6_stinger_up|weapon|zone_source/zm_mod.zone|csv
1981,xmodelmesh,wm_t6_launcher_rocket71102d02,232,5872,|wm_t6_launcher_rocket|xmodel|t6_rpg_up|weapon|zone_source/zm_mod.zone|csv
1982,xmodel,wm_t6_launcher_rocket,236,0,|t6_rpg_up|weapon|zone_source/zm_mod.zone|csv
1983,fx,weapon/fx_trail_rocket_md,27,0,|t6_smaw_up|weapon|zone_source/zm_mod.zone|csv
1984,xanim,am_t6_stinger_idle,1589,0,|t6_stinger_up|weapon|zone_source/zm_mod.zone|csv
1985,xanim,am_t6_stinger_ads_fire,2202,0,|t6_stinger_up|weapon|zone_source/zm_mod.zone|csv
1986,xanim,am_t6_stinger_reload,8822,0,|t6_stinger_up|weapon|zone_source/zm_mod.zone|csv
1987,xanim,am_t6_stinger_pullout,5971,0,|t6_stinger_up|weapon|zone_source/zm_mod.zone|csv
1988,xanim,am_t6_stinger_first_raise,9110,0,|t6_stinger_up|weapon|zone_source/zm_mod.zone|csv
1989,xanim,am_t6_stinger_putaway,4862,0,|t6_stinger_up|weapon|zone_source/zm_mod.zone|csv
1990,xanim,am_t6_stinger_sprint_in,3307,0,|t6_stinger_up|weapon|zone_source/zm_mod.zone|csv
1991,xanim,am_t6_stinger_sprint_loop,4569,0,|t6_stinger_up|weapon|zone_source/zm_mod.zone|csv
1992,xanim,am_t6_stinger_sprint_out,3095,0,|t6_stinger_up|weapon|zone_source/zm_mod.zone|csv
1993,xanim,am_t6_stinger_crawl_in,3652,0,|t6_stinger_up|weapon|zone_source/zm_mod.zone|csv
1994,xanim,am_t6_stinger_crawl_forward,5853,0,|t6_stinger_up|weapon|zone_source/zm_mod.zone|csv
1995,xanim,am_t6_stinger_crawl_back,5273,0,|t6_stinger_up|weapon|zone_source/zm_mod.zone|csv
1996,xanim,am_t6_stinger_crawl_right,5666,0,|t6_stinger_up|weapon|zone_source/zm_mod.zone|csv
1997,xanim,am_t6_stinger_crawl_left,5661,0,|t6_stinger_up|weapon|zone_source/zm_mod.zone|csv
1998,xanim,am_t6_stinger_crawl_out,3304,0,|t6_stinger_up|weapon|zone_source/zm_mod.zone|csv
1999,xanim,am_t6_stinger_slide_in,3501,0,|t6_stinger_up|weapon|zone_source/zm_mod.zone|csv
2000,xanim,am_t6_stinger_slide_air_in,3219,0,|t6_stinger_up|weapon|zone_source/zm_mod.zone|csv
2001,xanim,am_t6_stinger_slide_loop,2234,0,|t6_stinger_up|weapon|zone_source/zm_mod.zone|csv
2002,xanim,am_t6_stinger_slide_out,3142,0,|t6_stinger_up|weapon|zone_source/zm_mod.zone|csv
2003,xanim,am_t6_stinger_ads_up,261,0,|t6_stinger_up|weapon|zone_source/zm_mod.zone|csv
2004,xanim,am_t6_stinger_ads_down,272,0,|t6_stinger_up|weapon|zone_source/zm_mod.zone|csv
2005,image,i_t6_reticle_rocket_launcher,5737,0,|t6_smaw_up|weapon|zone_source/zm_mod.zone|csv
2006,weapon,t6_stinger,7887,0,|zone_source/zm_mod.zone|csv
2007,weaponcamo,t6_camo_stinger_table,78504,0,|t6_stinger_up|weapon|zone_source/zm_mod.zone|csv
2008,weapon,t6_stinger_up,6199,0,|zone_source/zm_mod.zone|csv
2009,image,i_t6_wpn_pistol_fiveseven_camo1_o,214,82168,|mc/mtl_t6_wpn_pistol_fiveseven_camo1|material|vm_t6_five_seven_ldw_up|xmodel|t6_fiveseven_ldw_up_zm|weapon|zone_source/zm_mod.zone|csv
2010,image,i_t6_wpn_pistol_fiveseven_camo1_n,298,371384,|mc/mtl_t6_wpn_pistol_fiveseven_camo1|material|vm_t6_five_seven_ldw_up|xmodel|t6_fiveseven_ldw_up_zm|weapon|zone_source/zm_mod.zone|csv
2011,image,i_t6_wpn_pistol_fiveseven_camo1_g,282,218440,|mc/mtl_t6_wpn_pistol_fiveseven_camo1|material|vm_t6_five_seven_ldw_up|xmodel|t6_fiveseven_ldw_up_zm|weapon|zone_source/zm_mod.zone|csv
2012,image,i_t6_wpn_pistol_fiveseven_camo1_r,290,196608,|t6_camo_fiveseven_table|weaponcamo|t6_fiveseven_ldw_up_zm|weapon|zone_source/zm_mod.zone|csv
2013,image,i_t6_wpn_pistol_fiveseven_camo1_c,298,371384,|mc/mtl_t6_wpn_pistol_fiveseven_camo1|material|vm_t6_five_seven_ldw_up|xmodel|t6_fiveseven_ldw_up_zm|weapon|zone_source/zm_mod.zone|csv
2014,image,i_t6_wpn_pistol_fiveseven_camo1_s,282,218440,|mc/mtl_t6_wpn_pistol_fiveseven_camo1|material|vm_t6_five_seven_ldw_up|xmodel|t6_fiveseven_ldw_up_zm|weapon|zone_source/zm_mod.zone|csv
2015,material,mc/mtl_t6_wpn_pistol_fiveseven_camo1,1149,0,|vm_t6_five_seven_ldw_up|xmodel|t6_fiveseven_ldw_up_zm|weapon|zone_source/zm_mod.zone|csv
2016,xmodelmesh,vm_t6_five_sevenf126284a,744,152696,|vm_t6_five_seven_up|xmodel|t6_fiveseven_rdw_up_zm|weapon|zone_source/zm_mod.zone|csv
2017,xmodel,vm_t6_five_seven,824,0,|t6_fiveseven_rdw_zm|weapon|zone_source/zm_mod.zone|csv
2018,xmodelmesh,wm_t6_five_sevenf4f09fde,456,19856,|wm_t6_five_seven|xmodel|t6_fiveseven_rdw_up_zm|weapon|zone_source/zm_mod.zone|csv
2019,xmodel,wm_t6_five_seven,352,0,|t6_fiveseven_rdw_up_zm|weapon|zone_source/zm_mod.zone|csv
2020,xanim,am_t6_five_seven_idle,1620,0,|t6_fiveseven_up|weapon|zone_source/zm_mod.zone|csv
2021,xanim,am_t6_five_seven_fire,2524,0,|t6_fiveseven_up|weapon|zone_source/zm_mod.zone|csv
2022,xanim,am_t6_five_seven_reload,15280,0,|t6_fiveseven_up|weapon|zone_source/zm_mod.zone|csv
2023,xanim,am_t6_five_seven_reload_empty,15910,0,|t6_fiveseven_up|weapon|zone_source/zm_mod.zone|csv
2024,xanim,am_t6_five_seven_pullout,8749,0,|t6_fiveseven_up|weapon|zone_source/zm_mod.zone|csv
2025,xanim,am_t6_five_seven_first_raise,11644,0,|t6_fiveseven_up|weapon|zone_source/zm_mod.zone|csv
2026,xanim,am_t6_five_seven_putaway,7144,0,|t6_fiveseven_up|weapon|zone_source/zm_mod.zone|csv
2027,xanim,am_t6_five_seven_sprint_in,2611,0,|t6_fiveseven_up|weapon|zone_source/zm_mod.zone|csv
2028,xanim,am_t6_five_seven_sprint_loop,3889,0,|t6_fiveseven_up|weapon|zone_source/zm_mod.zone|csv
2029,xanim,am_t6_five_seven_sprint_out,2612,0,|t6_fiveseven_up|weapon|zone_source/zm_mod.zone|csv
2030,xanim,am_t6_five_seven_crawl_in,2608,0,|t6_fiveseven_up|weapon|zone_source/zm_mod.zone|csv
2031,xanim,am_t6_five_seven_crawl_forward,3797,0,|t6_fiveseven_up|weapon|zone_source/zm_mod.zone|csv
2032,xanim,am_t6_five_seven_crawl_back,3416,0,|t6_fiveseven_up|weapon|zone_source/zm_mod.zone|csv
2033,xanim,am_t6_five_seven_crawl_right,3550,0,|t6_fiveseven_up|weapon|zone_source/zm_mod.zone|csv
2034,xanim,am_t6_five_seven_crawl_left,3409,0,|t6_fiveseven_up|weapon|zone_source/zm_mod.zone|csv
2035,xanim,am_t6_five_seven_crawl_out,2300,0,|t6_fiveseven_up|weapon|zone_source/zm_mod.zone|csv
2036,xanim,am_t6_five_seven_ads_fire,2553,0,|t6_fiveseven_up|weapon|zone_source/zm_mod.zone|csv
2037,xanim,am_t6_five_seven_slide_in,2398,0,|t6_fiveseven_up|weapon|zone_source/zm_mod.zone|csv
2038,xanim,am_t6_five_seven_slide_air_in,1609,0,|t6_fiveseven_up|weapon|zone_source/zm_mod.zone|csv
2039,xanim,am_t6_five_seven_slide_loop,1757,0,|t6_fiveseven_up|weapon|zone_source/zm_mod.zone|csv
2040,xanim,am_t6_five_seven_slide_out,1808,0,|t6_fiveseven_up|weapon|zone_source/zm_mod.zone|csv
2041,xanim,am_t6_five_seven_ads_up,100,0,|t6_fiveseven_ldw_up_zm|weapon|zone_source/zm_mod.zone|csv
2042,xanim,am_t6_five_seven_ads_down,104,0,|t6_fiveseven_ldw_up_zm|weapon|zone_source/zm_mod.zone|csv
2043,weapon,t6_fiveseven,7736,0,|zone_source/zm_mod.zone|csv
2044,xmodel,vm_t6_five_seven_up,332,0,|t6_fiveseven_rdw_up_zm|weapon|zone_source/zm_mod.zone|csv
2045,weaponcamo,t6_camo_fiveseven_table,78508,0,|t6_fiveseven_ldw_up_zm|weapon|zone_source/zm_mod.zone|csv
2046,weapon,t6_fiveseven_up,6154,0,|zone_source/zm_mod.zone|csv
2047,xanim,am_t6_five_seven_rdw_idle,7224,0,|t6_fiveseven_rdw_up_zm|weapon|zone_source/zm_mod.zone|csv
2048,xanim,am_t6_five_seven_rdw_fire,1555,0,|t6_fiveseven_rdw_up_zm|weapon|zone_source/zm_mod.zone|csv
2049,xanim,am_t6_five_seven_rdw_reload,9299,0,|t6_fiveseven_rdw_up_zm|weapon|zone_source/zm_mod.zone|csv
2050,xanim,am_t6_five_seven_rdw_reload_empty,10167,0,|t6_fiveseven_rdw_up_zm|weapon|zone_source/zm_mod.zone|csv
2051,xanim,am_t6_five_seven_fdw_pullout,7402,0,|t6_fiveseven_ldw_up_zm|weapon|zone_source/zm_mod.zone|csv
2052,xanim,am_t6_five_seven_fdw_first_raise,10853,0,|t6_fiveseven_ldw_up_zm|weapon|zone_source/zm_mod.zone|csv
2053,xanim,am_t6_five_seven_fdw_putaway,6321,0,|t6_fiveseven_ldw_up_zm|weapon|zone_source/zm_mod.zone|csv
2054,xanim,am_t6_five_seven_fdw_sprint_in,3481,0,|t6_fiveseven_ldw_up_zm|weapon|zone_source/zm_mod.zone|csv
2055,xanim,am_t6_five_seven_fdw_sprint_loop,5103,0,|t6_fiveseven_ldw_up_zm|weapon|zone_source/zm_mod.zone|csv
2056,xanim,am_t6_five_seven_fdw_sprint_out,3553,0,|t6_fiveseven_ldw_up_zm|weapon|zone_source/zm_mod.zone|csv
2057,xanim,am_t6_five_seven_fdw_crawl_in,3673,0,|t6_fiveseven_rdw_up_zm|weapon|zone_source/zm_mod.zone|csv
2058,xanim,am_t6_five_seven_fdw_crawl_forward,3858,0,|t6_fiveseven_rdw_up_zm|weapon|zone_source/zm_mod.zone|csv
2059,xanim,am_t6_five_seven_fdw_crawl_back,3689,0,|t6_fiveseven_rdw_up_zm|weapon|zone_source/zm_mod.zone|csv
2060,xanim,am_t6_five_seven_fdw_crawl_right,3660,0,|t6_fiveseven_rdw_up_zm|weapon|zone_source/zm_mod.zone|csv
2061,xanim,am_t6_five_seven_fdw_crawl_left,3482,0,|t6_fiveseven_rdw_up_zm|weapon|zone_source/zm_mod.zone|csv
2062,xanim,am_t6_five_seven_fdw_crawl_out,3348,0,|t6_fiveseven_rdw_up_zm|weapon|zone_source/zm_mod.zone|csv
2063,xanim,am_t6_five_seven_fdw_slide_idle,1354,0,|t6_fiveseven_rdw_up_zm|weapon|zone_source/zm_mod.zone|csv
2064,weapon,t6_fiveseven_rdw_zm,7744,0,|zone_source/zm_mod.zone|csv
2065,xmodelmesh,vm_t6_five_seven_ldwd5dd32c6,608,124976,|vm_t6_five_seven_ldw_up|xmodel|t6_fiveseven_ldw_up_zm|weapon|zone_source/zm_mod.zone|csv
